0.07 -0 0 -1.49201 0.000644386 -0.000355834 0 0.316414 0.00342567 0 -0.000112164 0.0500106 0 49.2993 -90.3813 42.5743 -0 0 0.000286757
0.071 -0 0 -1.51302 0.00065369 -0.000360671 0 0.316414 0.00347568 0 -0.000112101 0.0500106 0 49.3594 -90.3847 42.5387 -0 0 0.000290514
0.072 -0 0 -1.53402 0.000662995 -0.000365501 0 0.316413 0.00352569 0 -0.000112039 0.0500106 0 49.4193 -90.3881 42.503 -0 0 0.000294254
0.073 -0 0 -1.555 0.0006723 -0.000370322 0 0.316413 0.0035757 0 -0.000111977 0.0500107 0 49.4793 -90.3914 42.4674 -0 0 0.000297977
0.074 -0 0 -1.57597 0.000681604 -0.000375136 0 0.316413 0.00362571 0 -0.000111915 0.0500107 0 49.5391 -90.3946 42.4318 -0 0 0.000301683
0.075 -0 0 -1.59692 0.000690909 -0.000379942 0 0.316413 0.00367572 0 -0.000111853 0.0500107 0 49.599 -90.3978 42.3961 -0 0 0.000305371
0.076 -0 0 -1.61787 0.000700214 -0.000384741 0 0.316413 0.00372573 0 -0.000111792 0.0500107 0 49.6587 -90.401 42.3604 -0 0 0.000309043
0.077 -0 0 -1.6388 0.000709519 -0.000389531 0 0.316413 0.00377574 0 -0.00011173 0.0500107 0 49.7185 -90.404 42.3247 -0 0 0.000312697
0.078 -0 0 -1.65971 0.000718824 -0.000394314 0 0.316413 0.00382575 0 -0.000111669 0.0500108 0 49.7781 -90.4071 42.289 -0 0 0.000316334
0.079 -0 0 -1.68062 0.000728129 -0.000399089 0 0.316413 0.00387576 0 -0.000111607 0.0500108 0 49.8377 -90.41 42.2532 -0 0 0.000319954
0.08 -0 0 -1.70151 0.000737434 -0.000403857 0 0.316413 0.00392577 0 -0.000111546 0.0500108 0 49.8973 -90.4129 42.2175 -0 0 0.000323556
0.081 -0 0 -1.72239 0.000746738 -0.000408617 0 0.316412 0.00397578 0 -0.000111485 0.0500108 0 49.9568 -90.4158 42.1817 -0 0 0.000327142
0.082 -0 0 -1.74325 0.000756043 -0.000413369 0 0.316412 0.0040258 0 -0.000111424 0.0500108 0 50.0163 -90.4186 42.1459 -0 0 0.00033071
0.083 -0 0 -1.76411 0.000765347 -0.000418114 0 0.316412 0.00407581 0 -0.000111363 0.0500108 0 50.0757 -90.4213 42.1101 -0 0 0.000334261
